"id","name","subdistrict_id"
"ward1103091007","KEUMUMU HULU","LABUHAN HAJI TIMUR"
"ward1103091008","BEUTONG","LABUHAN HAJI TIMUR"
"ward1103091009","PEUNALOP","LABUHAN HAJI TIMUR"
"ward1103091010","GUNUNG ROTAN","LABUHAN HAJI TIMUR"
"ward1103091011","KEUMUMU SEBERANG","LABUHAN HAJI TIMUR"
"ward1103091012","SAWANG INDAH","LABUHAN HAJI TIMUR"
"ward1103092001","PULO IE","LABUHAN HAJI BARAT"
"ward1103092002","SUAK LOKAN","LABUHAN HAJI BARAT"
"ward1103092003","IKU LHUNG","LABUHAN HAJI BARAT"
"ward1103092004","PANTE GEULIMA","LABUHAN HAJI BARAT"
"ward1103092005","BLANG BARU","LABUHAN HAJI BARAT"
"ward1103092006","BLANG POROH","LABUHAN HAJI BARAT"
"ward1103092007","KUTA IBOH","LABUHAN HAJI BARAT"
"ward1103092008","TUTONG","LABUHAN HAJI BARAT"
"ward1103092009","UJUNG PADANG","LABUHAN HAJI BARAT"
"ward1103092010","TENGAH IBOH","LABUHAN HAJI BARAT"
"ward1103092011","PEULOKAN","LABUHAN HAJI BARAT"
"ward1103092012","KUTA TRIENG","LABUHAN HAJI BARAT"
"ward1103092013","PANTON PAWOH","LABUHAN HAJI BARAT"
"ward1103092014","BATEE MEUCANANG","LABUHAN HAJI BARAT"
"ward1103092015","PANTON RUBEK","LABUHAN HAJI BARAT"
"ward1104010021","MUARA BARU","LAWE ALAS"
"ward1104010022","PASIR BANGUN","LAWE ALAS"
"ward1104010023","NGKERAN","LAWE ALAS"
"ward1104010024","LAWE KONGKIR","LAWE ALAS"
"ward1104010025","KUBU","LAWE ALAS"
"ward1104010026","KUTA CINGKAM II","LAWE ALAS"
"ward1104010027","KUTA CINGKAM I","LAWE ALAS"
"ward1104010028","LAWE SEMPILANG","LAWE ALAS"
"ward1104010029","KUTA BATU II","LAWE ALAS"
"ward1104010030","KUTA BATU I","LAWE ALAS"
"ward1104010031","PRAPAT BATU NUNGGUL","LAWE ALAS"
"ward1104010032","PULO SEPANG","LAWE ALAS"
"ward1104010034","PAYA MUNJE","LAWE ALAS"
"ward1104010035","DARUL AMIN","LAWE ALAS"
"ward1104010036","LAWE LUBANG INDAH","LAWE ALAS"
"ward1104010037","BATU HAMPARAN","LAWE ALAS"
"ward1104010038","RIH MBELANG","LAWE ALAS"
"ward1104010039","KUTE BATU BARU","LAWE ALAS"
"ward1104010040","RUMAH KAMPUNG","LAWE ALAS"
"ward1104010041","PASEKH PEKHMATE","LAWE ALAS"
"ward1104010042","PASIR NUNGGUL","LAWE ALAS"
"ward1104010043","LAWE KONGKIR HILIR","LAWE ALAS"
"ward1104010044","PULO NDADAP","LAWE ALAS"
"ward1104010045","PINTU KHIMBE","LAWE ALAS"
"ward1104010046","PULO GADUNG","LAWE ALAS"
"ward1104010047","CINGKAM MERANGGUN","LAWE ALAS"
"ward1104010048","PASIR NUNANG","LAWE ALAS"
"ward1104010049","DELENG KUKUSEN","LAWE ALAS"
"ward1104011001","PENGUHAPAN","BABUL RAHMAH"
"ward1104011002","SALIM PIPIT","BABUL RAHMAH"
"ward1104011003","LAWE SUMUR","BABUL RAHMAH"
"ward1104011004","UNING SIGUGUR","BABUL RAHMAH"
"ward1104011005","KUTA LANG LANG","BABUL RAHMAH"
"ward1104011006","LUMBAN SITIO TIO","BABUL RAHMAH"
"ward1104011007","MERANTI","BABUL RAHMAH"
"ward1104011008","PERDAMEAN","BABUL RAHMAH"
"ward1104011009","MUTIARA DAMAI","BABUL RAHMAH"
"ward1104011010","LUMBAN TUA","BABUL RAHMAH"
"ward1104011011","DOLOK NAULI","BABUL RAHMAH"
"ward1104011012","TUHI JONGKAT","BABUL RAHMAH"
"ward1104011013","TITI MAS","BABUL RAHMAH"
"ward1104011017","LAWE MALUN","BABUL RAHMAH"
"ward1104011018","ALUR BANING","BABUL RAHMAH"
"ward1104011019","SIGAI INDAH","BABUL RAHMAH"
"ward1104011020","SUMUR ALAS","BABUL RAHMAH"
"ward1104011021","TUAH MESADE","BABUL RAHMAH"
"ward1104011022","LINGGA ALAS","BABUL RAHMAH"
"ward1104011023","RAMBUNG TUBUNG","BABUL RAHMAH"
"ward1104011024","SPERINDING","BABUL RAHMAH"
"ward1104011025","TANAH SUBUR","BABUL RAHMAH"
"ward1104011026","PINGGAN MBLANG","BABUL RAHMAH"
"ward1104011027","UKIR DELENG","BABUL RAHMAH"
"ward1104011028","ALAS MESIKHAT","BABUL RAHMAH"
"ward1104011029","TITI HARAPAN","BABUL RAHMAH"
"ward1104011030","ALUR BARU","BABUL RAHMAH"
"ward1104012001","ALUR LANGSAT","TANOH ALAS"
"ward1104012002","LAWE TUNGKAL","TANOH ALAS"
"ward1104012003","RUMAH LUAR","TANOH ALAS"
"ward1104012005","RAMBAH SAYANG","TANOH ALAS"
"ward1104012006","JAMBUR DAMAR","TANOH ALAS"
"ward1104012007","TENEMBAK ALAS","TANOH ALAS"
"ward1104012008","SALIM PINIM","TANOH ALAS"
"ward1104012009","RUTUNG MBELANG","TANOH ALAS"
"ward1104012010","SETAMBUL JAYA","TANOH ALAS"
"ward1104012011","ALUR NANGKA","TANOH ALAS"
"ward1104012012","TIMANG RASA","TANOH ALAS"
"ward1104012013","JAMBUR PERMATA","TANOH ALAS"
"ward1104012014","KUTE MEJILE","TANOH ALAS"
"ward1104012015","SALIM PINIM II","TANOH ALAS"
"ward1104020011","LAWE LONING GAB","LAWE SIGALA-GALA"
"ward1104020012","LAWE LONING AMAN","LAWE SIGALA-GALA"
"ward1104020013","GABUNGAN PARSAORAN","LAWE SIGALA-GALA"
"ward1104020014","KEDATARAN GAB","LAWE SIGALA-GALA"
"ward1104020016","KUTA TENGAH","LAWE SIGALA-GALA"
"ward1104020017","TANAH BARU","LAWE SIGALA-GALA"
"ward1104020018","LAWE SIGALA TIMUR","LAWE SIGALA-GALA"
"ward1104020019","LAWE SIGALA BARAT","LAWE SIGALA-GALA"
"ward1104020020","SUKA DAMAI","LAWE SIGALA-GALA"
"ward1104020021","LAWE SIGALA II","LAWE SIGALA-GALA"
"ward1104020022","LAWE TUA GAB","LAWE SIGALA-GALA"
"ward1104020023","BUKIT MERDEKA","LAWE SIGALA-GALA"
"ward1104020024","LAWE KESUMPAT","LAWE SIGALA-GALA"
"ward1104020027","DARUL AMAN","LAWE SIGALA-GALA"
"ward1104020035","LAWE LONING SEPAKAT","LAWE SIGALA-GALA"
"ward1104020036","GAYA JAYA","LAWE SIGALA-GALA"
"ward1104020037","LAWE LONING I","LAWE SIGALA-GALA"
"ward1104020038","LAWE RAKAT","LAWE SIGALA-GALA"
"ward1104020039","SUKA MAJU","LAWE SIGALA-GALA"
"ward1104020040","SUKA JAYA","LAWE SIGALA-GALA"
"ward1104020041","LAWE SERKE","LAWE SIGALA-GALA"
"ward1104020042","LAWE TUA PERSATUAN","LAWE SIGALA-GALA"
"ward1104020043","LAWE TUA MAKMUR","LAWE SIGALA-GALA"
"ward1104020044","BUKIT SEPAKAT","LAWE SIGALA-GALA"
"ward1104020045","ENMYA BATU DUA RATUS","LAWE SIGALA-GALA"
"ward1104020046","SEBUNGKE","LAWE SIGALA-GALA"
"ward1104020047","LAWE LONING HAKHAPEN","LAWE SIGALA-GALA"
"ward1104020048","NDAUH NI TENGGAU","LAWE SIGALA-GALA"
"ward1104020049","KERTIMBANG","LAWE SIGALA-GALA"
"ward1104020050","LAWE SIGALA BARAT JAYA","LAWE SIGALA-GALA"
"ward1104020051","LAWE PEKHIDINAN","LAWE SIGALA-GALA"
"ward1104020052","GELAH MUSARA","LAWE SIGALA-GALA"
"ward1104020053","MULIE DAME","LAWE SIGALA-GALA"
"ward1104020054","KARYA INDAH","LAWE SIGALA-GALA"
"ward1104020055","KAYU MBELIN","LAWE SIGALA-GALA"
"ward1104021002","MUARA SITULEN","BABUL MAKMUR"
"ward1104021003","PARDAMEAN","BABUL MAKMUR"
"ward1104021004","SEJAHTERA","BABUL MAKMUR"
"ward1104021005","KAMPUNG BHAKTI","BABUL MAKMUR"
"ward1104021006","LAWE PERBUNGA","BABUL MAKMUR"
"ward1104021007","CINTA DAMAI","BABUL MAKMUR"
"ward1104021008","PARDOMUAN II","BABUL MAKMUR"
"ward1104021009","LAWE DESKI SABAS","BABUL MAKMUR"
"ward1104021010","PARDOMUAN I","BABUL MAKMUR"
"ward1104021011","LAWE DESKI I","BABUL MAKMUR"
"ward1104021017","MUSARA SETIA","BABUL MAKMUR"
"ward1104021018","SEJAHTERA BARU","BABUL MAKMUR"
"ward1104021019","TANOH ALAS","BABUL MAKMUR"
"ward1104021020","CINTA MAKMUR","BABUL MAKMUR"
"ward1104021021","LAWE MANTIK","BABUL MAKMUR"
"ward1104021022","KUTE MAKMUR","BABUL MAKMUR"
"ward1104021023","LAWE DESKY TONGAH","BABUL MAKMUR"
"ward1104021024","LAWE TAWAKH","BABUL MAKMUR"
"ward1104021025","SABILUSSALAM","BABUL MAKMUR"
"ward1104021026","DESKI JAYA","BABUL MAKMUR"
"ward1104021027","PINTU ALAS","BABUL MAKMUR"
"ward1104022001","LAWE KINGA T TINGGI","SEMADAM"
"ward1104022002","LAWE BERINGIN HORAS","SEMADAM"
"ward1104022003","LAWE BERINGIN GAYO","SEMADAM"
"ward1104022004","SUKA MAKMUR","SEMADAM"
"ward1104022005","NGK ALUR BULUH","SEMADAM"
"ward1104022006","SIMPANG SEMADAM","SEMADAM"
"ward1104022007","SEMADAM AWAL","SEMADAM"
"ward1104022008","KEBUN SERE","SEMADAM"
"ward1104022009","SEMADAM ASAL","SEMADAM"
"ward1104022010","LAWE KINGA GAB","SEMADAM"
"ward1104022011","TITI PASIR","SEMADAM"
"ward1104022012","PASAR PUNTUNG","SEMADAM"
"ward1104022013","LAWE PETANDUK","SEMADAM"
"ward1104022014","SEPAKAT SEGENEP","SEMADAM"
"ward1104022015","KAMPUNG BARU","SEMADAM"
"ward1104022016","SELAMAT INDAH","SEMADAM"
"ward1104022017","LAWE MEJILE","SEMADAM"
"ward1104022018","LAWE KINGA LAPTER","SEMADAM"
"ward1104022019","LAWE PETANDUK I","SEMADAM"
"ward1104023001","NAGA TIMBUL","LAUSER"
"ward1104023002","GUNUNG PAK-PAK","LAUSER"
"ward1104023003","BUNBUN ALAS","LAUSER"
"ward1104023004","TANJUNG SARI","LAUSER"
"ward1104023005","BINTANG ALGA MUSARA","LAUSER"
"ward1104023006","BUKIT BINTANG INDAH","LAUSER"
"ward1104023007","SUKA DAMAI","LAUSER"
"ward1104023008","SEPAKAT","LAUSER"
"ward1104023009","PUNCE NALI","LAUSER"
"ward1104023010","SADE ATE","LAUSER"
"ward1104023011","ARIH MEJILAI","LAUSER"
"ward1104023012","UKHAT PESELUK","LAUSER"
"ward1104023013","TUNAS MUDE","LAUSER"
"ward1104023014","GAYE SENDAH","LAUSER"
"ward1104023015","KUTE HAKHAPEN","LAUSER"
"ward1104023016","TUAH KERINE","LAUSER"
"ward1104023017","LAWE SEKHAKUT","LAUSER"
"ward1104023018","BUN BUN INDAH","LAUSER"
"ward1104023019","LAUT TAWAR","LAUSER"
"ward1104023020","KANE MENDE","LAUSER"
"ward1104023021","KOMPAS","LAUSER"
"ward1104023022","BUKIT MERIAH","LAUSER"
"ward1104023023","PERMATA MUSARA","LAUSER"
"ward1104030016","TUALANG SEMBILAR","BAMBEL"
"ward1104030017","TERUTUNG PAYUNG HILIR","BAMBEL"
"ward1104030018","TERUTUNG PAYUNG HULU","BAMBEL"
"ward1104030019","LIKAT","BAMBEL"
"ward1104030020","RIKIT","BAMBEL"
"ward1104030021","KUNING I","BAMBEL"
"ward1104030022","CINTA DAMAI","BAMBEL"
"ward1104030023","KUNING II","BAMBEL"
"ward1104030024","KUTA LANG LANG","BAMBEL"
"ward1104030025","PEDESI","BAMBEL"
"ward1104030026","BIAK MULI","BAMBEL"
"ward1104030027","TERUTUNG MEGARA ASLI","BAMBEL"
"ward1104030028","PINDING","BAMBEL"
"ward1104030029","LAWE HIJO","BAMBEL"
"ward1104030034","BAMBEL GABUNGAN","BAMBEL"
"ward1104030040","PULO KEDONDONG","BAMBEL"
"ward1104030041","PULO PERENGGE","BAMBEL"
"ward1104030042","KUTE ANTARA","BAMBEL"
"ward1104030046","TERUTUNG SEPERAI","BAMBEL"
"ward1104030047","LAWE KIHING","BAMBEL"
"ward1104030048","BAMBEL","BAMBEL"
"ward1104030049","KUTE SERI","BAMBEL"
"ward1104030050","KUTA BULUH","BAMBEL"
"ward1104030051","TUALANG SEMBILAR BARU","BAMBEL"
"ward1104030052","TERUTUNG PAYUNG GABUNGAN","BAMBEL"
"ward1104030053","BIAK MULI BARU","BAMBEL"
"ward1104030054","BIAK MULI PANTE RAJA","BAMBEL"
"ward1104030055","BIAK MULI SEJAHTERA","BAMBEL"
"ward1104030056","LAWE HIJO METUAH","BAMBEL"
"ward1104030057","LAWE HIJO AMPERA","BAMBEL"
"ward1104030058","LEMBAH HAJI","BAMBEL"
"ward1104030059","KUTA LANG LANG BARU","BAMBEL"
"ward1104030060","PANCAR IMAN","BAMBEL"
"ward1104031001","MAHA SINGKIL","BUKIT TUSAM"
"ward1104031002","TENEMBAK BINTANG","BUKIT TUSAM"
"ward1104031003","ALUR BULUH","BUKIT TUSAM"
"ward1104031004","TUALANG BARU","BUKIT TUSAM"
"ward1104031005","KUTA LENGAT PAGAN","BUKIT TUSAM"
"ward1104031006","KUTA LENGAT SELIAN","BUKIT TUSAM"
"ward1104031007","KUTA LINGGA","BUKIT TUSAM"
"ward1104031008","REMA","BUKIT TUSAM"
"ward1104031009","LAWE DUA GAB","BUKIT TUSAM"
"ward1104031010","KERUKUNAN","BUKIT TUSAM"
"ward1104031012","RIKIT BUR","BUKIT TUSAM"
"ward1104031013","AMALIAH","BUKIT TUSAM"
"ward1104031014","GUMPANG","BUKIT TUSAM"
"ward1104031015","PEJUANG","BUKIT TUSAM"
"ward1104031016","SEBUDI JAYA","BUKIT TUSAM"
"ward1104031017","BAMBEL BARU","BUKIT TUSAM"
"ward1104031018","DARUSSALAM","BUKIT TUSAM"
"ward1104031019","KUTE GEKHAT","BUKIT TUSAM"
"ward1104031020","MBAK SAKO","BUKIT TUSAM"
"ward1104031021","PAYE RAMBUNG","BUKIT TUSAM"
"ward1104031022","DARUL IMAMI","BUKIT TUSAM"
"ward1104031023","RIKIT BUR II","BUKIT TUSAM"
"ward1104031024","EMPAT LIMA","BUKIT TUSAM"
"ward1104032001","KUTA LESUNG","LAWE SUMUR"
"ward1104032002","BERANDANG","LAWE SUMUR"
"ward1104032003","LAWE SUMUR","LAWE SUMUR"
"ward1104032004","TERUTUNG MEGARE LAWE PASARAN","LAWE SUMUR"
"ward1104032005","KISAM GABUNGAN","LAWE SUMUR"
"ward1104032006","PENOSAN","LAWE SUMUR"
"ward1104032007","KISAM KUTE PASIR","LAWE SUMUR"
"ward1104032008","BUAH PALA","LAWE SUMUR"
"ward1104032009","KUTE BUNIN","LAWE SUMUR"
"ward1104032010","LAWE SUMUR BARU","LAWE SUMUR"
"ward1104032011","SETIA BARU","LAWE SUMUR"
"ward1104032012","LAWE PERLAK","LAWE SUMUR"
"ward1104032013","LAWE SUMUR SEPAKAT","LAWE SUMUR"
"ward1104032014","TERUTUNG MEGARA BARU","LAWE SUMUR"
"ward1104032015","LAWE PASARAN TENGKU MBELIN","LAWE SUMUR"
"ward1104032016","KISAM LESTARI","LAWE SUMUR"
"ward1104032017","KISAM KUTA RAMBE","LAWE SUMUR"
"ward1104032018","TIGER MIKO","LAWE SUMUR"
"ward1104040001","KUTA RIH","BABUSSALAM"
"ward1104040002","KUTACANE LAMA","BABUSSALAM"
"ward1104040003","PERAPAT HILIR","BABUSSALAM"
"ward1104040004","PERAPAT HULU","BABUSSALAM"
"ward1104040005","PULO LATONG","BABUSSALAM"
"ward1104040010","KOTA KUTACANE","BABUSSALAM"
"ward1104040011","MUARA LAWE BULAN","BABUSSALAM"
"ward1104040012","MBARUNG","BABUSSALAM"
"ward1104040013","PULONAS","BABUSSALAM"
"ward1104040021","BATU BULAN I","BABUSSALAM"
"ward1104040022","BATU BULAN II","BABUSSALAM"
"ward1104040023","BATU BULAN ASLI","BABUSSALAM"
"ward1104040024","KAMPUNG RAJA","BABUSSALAM"
"ward1104040026","KAMPUNG MELAYU GABUNGAN","BABUSSALAM"
"ward1104040027","TERUTUNG PEDI","BABUSSALAM"
"ward1104040029","GUMPANG JAYA","BABUSSALAM"
"ward1104040030","BATUMBULAN BARU","BABUSSALAM"
"ward1104040031","UJUNG BARAT","BABUSSALAM"
"ward1104040032","PULO PEDING","BABUSSALAM"
"ward1104040033","MEDABE","BABUSSALAM"
"ward1104040034","PERAPAT SEPAKAT","BABUSSALAM"
"ward1104040035","PERAPAT TITI PANJANG","BABUSSALAM"
"ward1104040036","PULO SANGGAR","BABUSSALAM"
"ward1104040037","MBARUNG DATUK SAUDANE","BABUSSALAM"
"ward1104040038","BATU BULAN SEPAKAT","BABUSSALAM"
"ward1104040039","KAMPUNG MELAYU I","BABUSSALAM"
"ward1104040040","ALAS MERANCAR","BABUSSALAM"
"ward1104041001","PASIR PENJENGAKAN","LAWE BULAN"
"ward1104041002","KUTAMBARU","LAWE BULAN"
"ward1104041003","PASIR GALA","LAWE BULAN"
"ward1104041004","LAWE RUTUNG","LAWE BULAN"
"ward1104041005","KUTA BANTIL","LAWE BULAN"
"ward1104041006","LAWE KULOK","LAWE BULAN"
"ward1104041007","LAWE SAGU HULU","LAWE BULAN"
"ward1104041012","TENEMBAK JUHAR","LAWE BULAN"
"ward1104041013","LAWE SAGU HILIR","LAWE BULAN"
"ward1104041014","KP NANGKA GAB","LAWE BULAN"
"ward1104041016","TELAGA MEKAR","LAWE BULAN"
"ward1104041018","KUTE BULUH BOTONG","LAWE BULAN"
"ward1104041019","KUTE MBARU BENCAWAN","LAWE BULAN"
"ward1104041020","PULONAS BARU","LAWE BULAN"
"ward1104041021","SIMPANG EMPAT","LAWE BULAN"
"ward1104041022","KANDANG BELANG MANDIRI","LAWE BULAN"
"ward1104041023","MBACANG RACUN","LAWE BULAN"
"ward1104041024","LAWE KINGE","LAWE BULAN"
"ward1104041025","PERAPAT TIMUR","LAWE BULAN"
"ward1104041026","BAHAGIA","LAWE BULAN"
"ward1104041027","KUTA GALUH","LAWE BULAN"
"ward1104041028","KUTE GENTING","LAWE BULAN"
"ward1104041029","LAWE SAGU","LAWE BULAN"
"ward1104041030","KUTE PANGGUH","LAWE BULAN"
"ward1104050002","KAMPUNG BARU","BADAR"
"ward1104050003","PURWODADI","BADAR"
"ward1104050004","LAWE BEKUNG","BADAR"
"ward1104050005","SALANG ALAS","BADAR"
"ward1104050006","KUTA TINGGI","BADAR"
"ward1104050014","PERANGINAN","BADAR"
"ward1104050015","KUTA PASIR","BADAR"
"ward1104050022","NATAM","BADAR"
"ward1104050034","KUMBANG JAYA","BADAR"
"ward1104050035","KUMBANG INDAH","BADAR"
"ward1104050036","DELENG MEGAKHE","BADAR"
"ward1104050037","LAWE BEKUNG TEMPAHAN","BADAR"
"ward1104050038","BADAR INDAH","BADAR"
"ward1104050040","NATAM BARU","BADAR"
"ward1104050041","TANAH MERAH","BADAR"
"ward1104050042","BATU MBERONG","BADAR"
"ward1104050043","LAWE SEKERAH","BADAR"
"ward1104050044","TANOH MEGAKHE","BADAR"
"ward1104051001","GULO","DARUL HASANAH"
"ward1104051002","LAWE STUL","DARUL HASANAH"
"ward1104051003","KITE MERANGGUN","DARUL HASANAH"
"ward1104051004","PULO PIKU","DARUL HASANAH"
"ward1104051005","TERUTUNG KUTE","DARUL HASANAH"
"ward1104051006","KUTA UJUNG","DARUL HASANAH"
"ward1104051007","MAMAS","DARUL HASANAH"
"ward1104051008","TANJUNG LAMA","DARUL HASANAH"
"ward1104051009","TANJUNG MUDA","DARUL HASANAH"
"ward1104051010","TANJUNG AMAN","DARUL HASANAH"
"ward1104051011","RAMBUNG TELDAK","DARUL HASANAH"
"ward1104051012","SERIMUDA","DARUL HASANAH"
"ward1104051013","DARUL MAKMUR","DARUL HASANAH"
"ward1104051014","KUTE RAMBE","DARUL HASANAH"
"ward1104051015","UJUNG BARU","DARUL HASANAH"
"ward1104051016","MAMAS BARU","DARUL HASANAH"
"ward1104051017","RAMBUNG JAYA","DARUL HASANAH"
"ward1104051018","MAKMUR JAYA","DARUL HASANAH"
"ward1104051019","PULO GADUNG","DARUL HASANAH"
"ward1104051020","ISTIQOMAH","DARUL HASANAH"
"ward1104051021","KHOTAN JAYA","DARUL HASANAH"
"ward1104051022","LAWE MAMAS INDAH","DARUL HASANAH"
"ward1104051023","TANJUNG BARU","DARUL HASANAH"
"ward1104051024","SIMPANG IV TANJUNG","DARUL HASANAH"
"ward1104051025","TANJUNG LEUSER","DARUL HASANAH"
"ward1104051026","LAWE PINIS","DARUL HASANAH"
"ward1104051027","KUNING ABADI","DARUL HASANAH"
"ward1104051028","BUNTUL KENDAWI","DARUL HASANAH"
"ward1104052001","DELENG DAMAR","KETAMBE"
"ward1104052002","SIMPANG III JONGAR","KETAMBE"
"ward1104052003","PENYEBRANGAN CINGKAM","KETAMBE"
"ward1104052004","JONGAR","KETAMBE"
"ward1104052005","LAWE PENANGGALAN","KETAMBE"
"ward1104052006","JAMBUR LAK LAK","KETAMBE"
"ward1104052007","LAWE MENGKUDU","KETAMBE"
"ward1104052008","AUNAN SEPAKAT","KETAMBE"
"ward1104052009","KETAMBE","KETAMBE"
"ward1104052010","RUMAH BUNDAR","KETAMBE"
"ward1104052011","KAYU MENTANGUR","KETAMBE"
"ward1104052012","LAWE SEMBEKAN","KETAMBE"
"ward1104052013","LAWE GEKH GEKH","KETAMBE"
"ward1104052014","LAWE BERINGIN","KETAMBE"
"ward1104052015","BENER BERPAPAH","KETAMBE"
"ward1104052016","DATUK PINDING","KETAMBE"
"ward1104052017","PENUNGKUNEN","KETAMBE"
"ward1104052018","JATI SARA","KETAMBE"
"ward1104052019","LEUSER","KETAMBE"
"ward1104052020","BUKIT BARU","KETAMBE"
"ward1104052021","KATI MAJU","KETAMBE"
"ward1104052022","LAWE AUNAN","KETAMBE"
"ward1104052023","BINTANG BENER","KETAMBE"
"ward1104052024","SUKA RIMBUN","KETAMBE"
"ward1104052025","SIMPUR JAYA","KETAMBE"
"ward1104053001","BUNGA MELUR","DELENG POKHKISEN"
"ward1104053002","TERUTUNG MBELANG","DELENG POKHKISEN"
"ward1104053003","TENEMBAK LANG LANG","DELENG POKHKISEN"
"ward1104053004","PENAMPAAN","DELENG POKHKISEN"
"ward1104053005","TUALANG LAMA","DELENG POKHKISEN"
"ward1104053006","LAWE PANGKAT","DELENG POKHKISEN"
"ward1104053007","GUSUNG BATU","DELENG POKHKISEN"
"ward1104053008","KAYA PANGUR","DELENG POKHKISEN"
"ward1104053009","RANTO DIUR","DELENG POKHKISEN"
"ward1104053010","LEMBAH ALAS","DELENG POKHKISEN"
"ward1104053011","KAMPUNG SEPAKAT","DELENG POKHKISEN"
"ward1104053012","SALANG SIGOTOM","DELENG POKHKISEN"
"ward1104053013","SALANG BARU","DELENG POKHKISEN"
"ward1104053014","SALANG MUARA","DELENG POKHKISEN"
"ward1104053015","MUHAJIRIN","DELENG POKHKISEN"
"ward1104053016","BERINGIN NARU","DELENG POKHKISEN"
"ward1104053017","TANOH KHUKAHEN","DELENG POKHKISEN"
"ward1104053018","TADING NIULIHI","DELENG POKHKISEN"
"ward1104053019","PESELUK PESIMBE","DELENG POKHKISEN"
"ward1104053020","KATI JEROH","DELENG POKHKISEN"
"ward1104053021","KANE LOT","DELENG POKHKISEN"
"ward1104053022","LAWE HAKHUM","DELENG POKHKISEN"
"ward1105080001","LOKOP","SERBA JADI"
"ward1105080002","TUALANG","SERBA JADI"
"ward1105080003","GAMPONG TERUJAK","SERBA JADI"
"ward1105080004","LELES","SERBA JADI"
"ward1105080013","UJUNG KARANG","SERBA JADI"
"ward1105080014","UJUNG TARING","SERBA JADI"
"ward1105080015","SUNTI","SERBA JADI"
"ward1105080016","SEKUALAN","SERBA JADI"
"ward1105080017","LOOT","SERBA JADI"
"ward1105080018","NALON","SERBA JADI"
"ward1105080019","JERING","SERBA JADI"
"ward1105080020","RAMPAH","SERBA JADI"
"ward1105080021","MESIR","SERBA JADI"
"ward1105080022","SELEMAK","SERBA JADI"
"ward1105080023","SEMBUANG","SERBA JADI"
"ward1105080028","BUNIN","SERBA JADI"
"ward1105080029","ALUR DRIEN","SERBA JADI"
"ward1105080030","UPT I KUALA PANGOH","SERBA JADI"
"ward1105081001","HTI RANTO NARO","SIMPANG JERNIH"
"ward1105081002","TAMPUR BOOR","SIMPANG JERNIH"
"ward1105081003","TAMPOR PALOH","SIMPANG JERNIH"
"ward1105081004","MELIDI","SIMPANG JERNIH"
"ward1105081005","BATU SUMBANG","SIMPANG JERNIH"
"ward1105081006","SIMPANG JERNIH","SIMPANG JERNIH"
"ward1105081007","PANTE KERA","SIMPANG JERNIH"
"ward1105081008","RANTAU PANJANG","SIMPANG JERNIH"
"ward1105082001","ARUL PINANG","PEUNARON"
"ward1105082002","PEUNARON BARU","PEUNARON"
"ward1105082003","PEUNARON LAMA","PEUNARON"
"ward1105082004","BUKIT TIGA","PEUNARON"
"ward1105082006","SRI MULYA","PEUNARON"
"ward1105090001","BUKET TIGA","BIREM BAYEUN"
"ward1105090002","BENTENG","BIREM BAYEUN"
"ward1105090003","AFD.II BUKET","BIREM BAYEUN"
"ward1105090004","ALUE DRIEN","BIREM BAYEUN"
"ward1105090005","ALUE CANANG","BIREM BAYEUN"
"ward1105090006","JAMBUR LABU","BIREM BAYEUN"
"ward1105090007","ALUE BULOH","BIREM BAYEUN"
"ward1105090008","PEUTOW","BIREM BAYEUN"
"ward1105090009","KEMUNING HULU","BIREM BAYEUN"
"ward1105090010","ALUE TEH","BIREM BAYEUN"
"ward1105090011","PAYA TAMPAH","BIREM BAYEUN"
"ward1105090012","PAYA BILI II","BIREM BAYEUN"
"ward1105090013","PAYA RAMBONG","BIREM BAYEUN"
"ward1105090014","ALUE GADENG SATU","BIREM BAYEUN"
"ward1105090015","BIREM RAYEUK","BIREM BAYEUN"
"ward1105090016","KEUDE BIREM","BIREM BAYEUN"
"ward1105090017","ARAMIYAH","BIREM BAYEUN"
"ward1105090018","PAYA BILI I","BIREM BAYEUN"
"ward1105090019","MERBAU II","BIREM BAYEUN"
"ward1105090020","PAYA PEULAWI","BIREM BAYEUN"
"ward1105090021","BAYEUN","BIREM BAYEUN"
"ward1105090022","ALUE GADENG","BIREM BAYEUN"
"ward1105090023","PERK. ALUE GADENG DUA","BIREM BAYEUN"
"ward1105090024","BUKIT SEULEMAK","BIREM BAYEUN"
"ward1105090025","BLANG TUALANG","BIREM BAYEUN"
"ward1105090026","ALUE SENTANG","BIREM BAYEUN"
"ward1105090027","ALUE NYAMUK","BIREM BAYEUN"
"ward1105100001","ALUE TUWI","RANTAU SELAMAT"
"ward1105100002","ALUE KAOL","RANTAU SELAMAT"
"ward1105100003","ALUE PUNTI","RANTAU SELAMAT"
"ward1105100004","DAMAR SIPUT","RANTAU SELAMAT"
"ward1105100005","SIMPANG PEUT","RANTAU SELAMAT"
"ward1105100006","SARAH KAYEE","RANTAU SELAMAT"
"ward1105100007","ALUR SEULEUMAK","RANTAU SELAMAT"
"ward1105100008","SIMPANG ANEUH","RANTAU SELAMAT"
"ward1105100009","GAMPONG BAYEUN","RANTAU SELAMAT"
"ward1105100010","SARAH TEUBEE","RANTAU SELAMAT"
"ward1105100011","RANTAU PANJANG","RANTAU SELAMAT"
"ward1105100012","ALUE RAYA","RANTAU SELAMAT"
"ward1105100013","SEUNEUBOK DALAM","RANTAU SELAMAT"
